121,27.651395308588995,85.35452313632192,bhat bhateni siddhipur
122,27.641093061740783,85.35190530046233,vidhanjali montessori
123,27.641155026907924,85.3636703349979,bishnudol
124,27.646372754217417,85.36405599522281,Nepal don bosco school
125,27.650605086975258,85.36837884512816,changathali bus station
126,27.646882514723053,85.37105790960555,lubhu party place
127,27.643904365698475,85.3715306856898,mahalaxmi
128,27.647350997836938,85.3736130175639,lubhu newa thakali garden
129,27.650363473921853,85.37515565846354,down town basti lubhu
130,27.652133653174662,85.38020430173533,sirutar Health post
131,27.653437977406757,85.37852142075388,sirutar police station
132,27.660240755328015,85.35441126379509,pawan prakriti school
133,27.659124095386264,85.34458802693754,new bhadrakali petrol pump
134,27.63776577846707,85.33339899213524,kantipur Engineering college
135,27.615612008607002,85.34432537314197,shree santaneshwor mahadev temple
136,27.680850388940325,85.34868541952828,new everest momo center
137,27.68820006238321,85.3495259105259,gairigaun
138,27.691967741231803,85.3416988395943,Everest hotel
139,27.69620041041854,85.35351824193468,kathmandu medical college
140,27.693549197343085,85.3259921667067,distric adminstration office kathmandu
141,27.698432961088656,85.32625482008683,ministry of foreign affairs
142,27.706013990136817,85.33387176826982,maitidevi temple
143,27.70368857715827,85.33250597069309,gattekulo
144,27.71019960874774,85.32635988129684,citycenter
145,27.713129446118046,85.32888135374616,naxal bagwati temple
146,27.71996068470503,85.32986481234765,tangal
147,27.713073060740676,85.3132753190108,hotel everest nepal
148,27.714439235605287,85.31430412476568,Garden of dreams
149,27.717740754210862,85.31636173627547,radission hotel kathmandu
150,27.719277634033574,85.30813128974152,tourist bus stop
151,27.723262036184412,85.30723108470598,Daura thakali
152,27.721725212686017,85.28556186337072,Transport Driving licence
153,27.71267459001342,85.30729538494279,public youth campus
154,27.712731514515724,85.28839107919666,Kimdol
155,27.71734230054176,85.2748880029983,sitapaila
156,27.68443637536786,85.30613797889512,Everest Engineering college
157,27.69064257697318,85.31912665155062,Norvice hospital
158,27.694115618414273,85.31276091594223,department of passport
159,27.6873971760981,85.30182985479651,sanchal
160,27.684778010318425,85.29552841954781,TU controller of examination
161,27.681247730958518,85.28363285300686,Tribhuvan University
162,27.673446547723902,85.31147490874861,Central zoo
163,27.67737568044938,85.31668323788276,labim mall
164,27.673446547591183,85.32484938398194,patan durbar square
165,27.666385142330522,85.32311327427058,lagan khel
166,27.669517273557886,85.32047695952367,patan hospital
167,27.669232538015226,85.33050781575669,patan sundhara
168,27.665929552072967,85.32909320795977,B&B hospital
169,27.666442090835154,85.33275832862884,Gwarko
170,27.673161822200345,85.33597334661286,Balkumari temple
171,27.676009041350067,85.33192242410657,chyasal
172,27.6625125648877,85.30710248532435,Nakhu
173,27.651805313655462,85.33610194786795,littile angles school
174,27.650153569870472,85.34041007196657,sukhin
175,27.65066618251552,85.32195586877576,ullens school
176,27.65169140092701,85.32857880582289,satdobato
177,27.657045163137777,85.3425319838736,imadol
178,27.68950385077553,85.33391573622922,Bogatitol
179,27.68796655161574,85.34954072363163,gairigaun
180,27.697133089267783,85.35314154377376,Kathmandu medical college
181,27.69901184982588,85.35191983678966,sinamangal
182,27.691895162024906,85.34208188189156,new baneshwor
183,27.698841054911618,85.35892857653057,tribhuvan international airport
184,27.697816278834722,85.36664462011538,Aksharaa school
185,27.69878412312745,85.37230305176729,thapagaun
186,27.692919993780464,85.36728762411485,purano sinamangal
187,27.70168760446466,85.38079069993789,gothatar
188,27.70794975241284,85.3778971838239,tej binayak school
189,27.710511436614528,85.34844761872152,pashupatinath temple
190,27.703850932705613,85.34018502150944,Goldengate college
191,27.70831977722154,85.33661635154716,rato pul
192,27.70837670399641,85.34610065460008,gaushala
193,27.704192506899776,85.35047307905837,tilganga
194,27.705188758868427,85.33491239189108,maitidevi
195,27.709429843983454,85.34224263289467,bhandarkhal jungle
196,27.71048297379361,85.33253327858289,gyaneshwor
197,27.70629885747843,85.33381928577651,maitidevi temple
198,27.713073060665867,85.33053996727749,Nepal engineering council
199,27.71674461697156,85.34860836892103,chabhil
200,27.718765343197685,85.34986222593481,kl tower
201,27.72035912901788,85.35593860992464,taragaun
202,27.71722845623796,85.3587678257506,Arunima Education Foundation
203,27.714325388440518,85.35535990668753,kumarigal
204,27.71349999231115,85.35008727719371,gaurighat
205,27.721981351402416,85.3620149941602,boudhanath stupa
206,27.72408735845626,85.36050393570771,serchan monastery
207,27.722436707775874,85.37304250646311,sahid park
208,27.724685001746156,85.36741622499105,Won korean
209,27.7124184292357,85.3645548590432,Daju bhai auto
210,27.71184918124184,85.36892728350149,highway futsal
211,27.706128073954346,85.36982748853703,subish store
212,27.70442022253265,85.37047049215599,dotel dairy
213,27.704277900346074,85.37770428276168,gokarneshwor mahadev temple
214,27.71099530362727,85.37622537462897,madan ashrit memorial school
215,27.714439235566996,85.38204455718008,love dada
216,27.71219073033399,85.38911759726028,gajurel hill
217,27.70928752842897,85.3914002601569,baal geetanjali school
218,27.71458154444043,85.39197896339402,mulpani muncipal hospital
219,27.704932580684623,85.39336142128927,nilbarahi oil store
220,27.70732355386971,85.39953425612748,mulpani grace church
221,27.718338432341294,85.381851656676,ML nepal
222,27.722806683327068,85.3796975946267,chamunda secondary school